Open,High,Low,Close,Volume
1.5032569,1.7704217,1.4314082,2.3888392,57600610.0
14.308564,13.64389,11.604353,12.770571,76599870.0
1.682027,0.9736039,1.053055,0.82728535,15943359.0
1.7444335,2.663555,1.5227339,2.479423,60497916.0
2.4478848,2.4360006,1.9401476,2.3419662,55644400.0
3.2204792,3.7048318,4.336924,3.5500407,91704810.0
3.9126942,3.977989,3.6260722,4.0567317,63211584.0
1.3439857,0.9515454,1.0394175,1.5538288,43334430.0
46.05004,48.740555,47.45151,48.343372,152109580.0
46.04528,47.425396,47.286358,47.83909,102019624.0
-1.1070908,2.9474428,3.9490874,2.041656,88449550.0
0.061007634,-1.0900137,-0.21460128,0.68315274,22899512.0
85.92793,87.4452,86.968445,86.50568,69238170.0
3.114898,2.343126,1.5919478,2.6059642,53553332.0
34.769913,37.157288,35.867,36.25045,144904540.0
2.0308144,3.0360754,3.2126906,3.3243518,74247520.0
32.09612,29.168028,28.113722,31.077578,99870100.0
126.32923,126.144905,125.228004,125.68422,38510704.0
6.634412,6.2507358,5.327355,5.32694,134475550.0
177.1192,177.75722,174.59586,175.94177,29166260.0
3.54692,3.7247007,3.3755171,3.1073813,62593056.0
12.173427,14.1530075,13.500086,13.270533,179055760.0
2.3532078,2.2145536,2.4101756,2.2138438,59950348.0
3.1850903,3.373062,3.0181143,3.1563945,68345304.0
104.81922,106.95506,105.19333,105.41328,53160710.0
1.8955661,1.1846559,1.9409869,1.5867287,52526756.0
6.7058554,8.027943,7.507363,7.2722487,175460930.0
5.33434,5.4137588,5.398459,4.737863,101651650.0
2.2503483,2.9468343,2.2762053,2.7427363,61349564.0
149.60324,149.72577,147.2151,148.83983,30661148.0
22.96389,24.020456,23.682611,23.296509,163442420.0
1.8489848,2.3010156,2.1648924,2.7467875,60395110.0
13.660253,12.15554,10.256058,12.802675,90748990.0
0.6446277,-0.2415145,0.95798516,1.2763039,33878840.0
-0.30999836,-1.7901442,-0.11739135,0.53648335,16048527.0
12.508365,11.396212,11.946924,10.100584,178367460.0
0.819255,0.5830819,0.25392365,-0.2611355,38988256.0
3.5414994,4.0043063,4.574347,4.4016356,64448140.0
12.250445,11.841541,11.298548,10.710751,260945440.0
4.3536253,5.3101306,4.795264,4.2422214,81426770.0
38.719975,41.006275,40.570816,41.667877,126768340.0
1.2043353,0.5584542,1.4590247,1.2974545,39595416.0
100.6569,101.246414,100.19807,100.333145,59723100.0
9.413636,9.514336,9.551294,8.745962,162937170.0
169.5703,169.7109,166.94574,169.02017,29569980.0
3.4346173,3.530485,3.4282,3.9119525,68731960.0
2.2634804,2.4263475,2.4279025,2.753387,53021290.0
2.5752308,3.6217268,3.1799567,3.3584838,74953120.0
15.687606,15.760597,14.618252,16.753798,153215970.0
-0.25545582,-0.07821112,0.7009394,0.43281135,30682008.0
13.194652,11.763144,12.16696,12.623089,323183700.0
9.934878,9.916565,9.875687,9.502516,167478860.0
3.0100186,2.670799,3.505047,3.5113673,57286660.0
35.96471,36.50296,36.426712,37.879337,119827290.0
9.781262,11.325008,10.327707,9.900606,82892880.0
4.5152082,5.556234,5.4183526,4.9740252,86799990.0
15.397138,16.24341,14.6407795,15.821962,168250100.0
5.3956194,4.599483,6.6075406,6.0823665,105251050.0
2.5954316,2.1853235,3.171181,3.4485812,70199190.0
337.12805,343.1721,337.15073,341.6841,13334847.0
2.451049,2.5733469,1.955538,2.57768,60635224.0
1.6960021,1.6815965,1.6448901,1.8140427,48489924.0
5.271899,8.262722,7.386576,6.3308883,136812200.0
2.5454972,1.0049627,1.9221461,2.0787425,81976190.0
1.5317451,2.1213396,1.5614092,2.7067504,51326748.0
1.8660976,1.2584169,2.152674,1.7737614,47281970.0
5.142318,5.26057,4.5365167,5.2508254,86430770.0
28.937353,29.327717,27.239088,28.04501,150071660.0
84.00178,83.821815,81.41561,82.638626,113249660.0
39.587917,37.762093,37.598846,38.304764,99077880.0
10.726483,10.0871315,9.4200115,11.238876,107236610.0
4.373101,4.0920463,4.018397,4.1817183,75874130.0
17.27198,16.364784,17.996943,20.342196,140694880.0
2.733472,2.936628,2.7600424,2.8388019,59437036.0
1.6706954,1.8553941,1.7237647,1.5193058,44734044.0
1.4594413,1.3391092,2.189009,0.8560577,38607816.0
1.4432613,1.267904,1.6798995,1.6271187,46954144.0
19.630663,21.212051,18.44384,20.489635,188622190.0
0.71200097,1.5913999,0.6729529,1.0804592,42874820.0
1.0938884,1.75753,1.6910365,1.2619892,46334710.0
3.5783703,3.8770387,3.6559966,4.3095584,102967060.0
11.22425,9.759594,8.353926,10.339285,92903130.0
4.8191805,5.3218036,4.8026185,4.8721557,78305576.0
8.826119,9.446505,7.568711,8.806746,74115896.0
13.220197,12.269011,12.462311,13.77548,105276560.0
11.417905,13.929487,12.65056,13.578577,146392050.0
3.4200184,4.001001,3.6310103,3.4008498,73908720.0
2.3421814,2.9864023,2.6843684,2.2752566,57712930.0
69.86294,72.21126,70.35886,70.59058,86024200.0
96.24003,98.565,97.21262,97.81664,61153108.0
0.46203533,0.2509858,1.436621,1.6706463,31686096.0
2.9247944,3.0812376,3.066603,2.7635837,61637216.0
2.5584767,2.4400728,2.1795104,2.6528754,58970620.0
3.7294972,3.3714101,3.2973998,3.6839004,60394868.0
3.7108204,2.303974,3.1451762,3.027763,91115544.0
3.0784504,3.1990297,3.124138,3.1444163,78366616.0
3.2299874,4.1755347,3.6780436,3.2665496,70877320.0
121.6562,118.27887,117.52279,120.213326,47492310.0
2.4091542,2.5741212,1.825762,2.9542289,61645336.0
9.40335,7.475269,10.017698,9.2162,111976230.0
4.6068754,4.723932,4.2192693,4.395387,74463550.0
2.0384877,1.7256315,2.06942,2.2085185,51579260.0
3.4784005,3.1479757,2.243313,2.7895617,58029996.0
1.7018653,1.2422998,1.540827,1.3460671,52342884.0
16.519712,17.69505,14.659569,17.47222,162995730.0
114.02278,114.80923,113.2877,112.725044,43935550.0
36.253063,37.83831,37.199905,37.5012,146395060.0
13.173644,13.555893,13.481848,15.583981,140057780.0
12.833167,12.131741,10.357145,12.225727,89029610.0
1.6096603,1.1586473,1.1672518,1.284002,48056148.0
37.40512,36.84578,36.980022,36.792313,89271450.0
103.8936,103.89729,103.70497,103.72852,55928136.0
2.7042859,2.5359838,2.853533,3.187677,76492570.0
21.290586,20.181614,17.889421,19.938332,86864810.0
6.9351683,6.6148486,6.370644,6.681621,89744310.0
2.5677102,3.1321485,3.199608,2.8681636,53622772.0
0.14138712,-0.66495734,0.72287965,1.0852257,26832320.0
5.368083,4.3708167,5.666468,5.0320106,99377550.0
0.94497025,0.3793046,1.6242564,1.4890076,39382268.0
1.3393966,4.065889,2.9730132,3.000301,84575624.0
0.6506015,1.2405908,1.3952944,1.2776409,42453624.0
34.21432,33.052563,32.093616,34.932537,103538970.0
3.2824948,4.291803,3.76701,4.1063952,92902120.0
3.468486,3.6513383,3.5609038,3.7229285,70207770.0
2.9969246,3.5478933,3.5217135,3.1811805,84504296.0
3.822303,3.1765802,3.334532,4.0845428,88875470.0
203.34575,205.10312,200.58615,202.89203,24369616.0
5.9704676,4.9538035,5.446612,5.5534186,60605540.0
0.43440166,0.7014596,1.0961821,0.5827785,36731332.0
6.3516016,5.6957946,6.135485,6.143659,67116130.0
5.000861,4.336084,5.3779874,4.3788104,98565280.0
2.0460618,1.7177999,2.2582343,2.0950103,50398536.0
2.9530823,2.0993078,2.8718379,3.0106063,49755100.0
4.697591,5.271526,5.3494554,4.9799285,86625704.0
6.756255,5.2014976,6.996159,6.923635,109508330.0
2.1732361,2.342821,2.2707999,2.888229,47683264.0
3.9242032,3.900894,3.604296,4.344667,80689280.0
3.25468,3.6559656,4.033213,3.7354255,83699170.0
2.0155098,2.691818,2.1491988,2.3733077,57248824.0
137.63823,139.27077,137.63617,137.94322,38577984.0
84.30655,86.96928,86.06831,85.76446,70656400.0
45.82633,43.46691,44.03367,44.120575,87302104.0
2.3043797,2.0532224,1.9443705,2.1126037,49013180.0
68.94361,68.465385,67.381744,67.143814,86046260.0
0.87886155,0.833677,1.660145,1.9090916,35717584.0
2.3625634,1.9722497,2.0647204,2.6986232,57987628.0
6.730832,5.8335757,7.5900884,7.0615306,101976510.0
6.283366,6.071008,5.726237,5.3937182,59869580.0
5.7200956,5.422981,6.4183393,5.945598,97005130.0
11.258643,11.471237,10.270494,10.1061325,114486664.0
54.668148,54.42716,53.271057,52.9383,94710930.0
105.04678,105.458534,104.006584,104.45216,55666764.0
2.5437558,2.273815,2.5513537,2.263742,57173190.0
1.6737758,2.9912908,2.6794055,2.993421,23976688.0
79.1935,78.37946,78.54018,78.24555,84951380.0
31.31512,29.91746,29.827042,31.473154,105569160.0
2.9851143,3.318403,3.0735247,2.8476806,65284150.0
131.5661,132.85356,130.52362,131.53915,39233676.0
101.36903,102.433014,102.775536,102.89796,60186890.0
140.23672,141.61757,140.32324,141.02611,30679904.0
158.59724,160.12215,156.36853,157.71349,34071820.0
11.029145,10.55315,11.1382675,9.502247,141209870.0
36.937836,36.49834,35.665398,37.3597,122891220.0
10.176759,12.044964,9.172928,10.014673,90586640.0
1.3667136,0.84861153,1.8795187,1.6585919,41238668.0
13.917384,15.701599,13.231159,15.769714,149073500.0
45.556934,44.195263,44.757084,45.502934,102056590.0
163.96257,164.01822,162.00462,163.56302,29778292.0
1.099784,0.65800256,0.8661349,1.1832253,40071720.0
3.3245766,3.1505258,3.064543,3.38907,59496068.0
144.94928,146.73106,144.18706,145.52608,33063148.0
7.905198,8.117111,9.06547,7.920961,67824640.0
20.732208,17.88163,18.914309,21.176153,106366690.0
11.138215,10.888903,9.911118,10.101517,219639170.0
44.02083,44.40664,45.73106,46.01166,107114100.0
49.056484,52.144188,49.86389,51.29404,111409160.0
23.755384,26.177845,26.825079,24.586115,211549170.0
2.6721737,2.2566106,1.4546549,2.5855346,58851284.0
1.4903823,0.771074,1.8937285,1.524284,45475910.0
100.29654,101.87383,100.30249,100.28204,59587012.0
1.5556632,0.8384835,1.4956706,1.8051754,43247910.0
3.012111,3.5428846,3.2521365,2.8947425,58445490.0
20.029945,20.76618,19.746847,21.849545,73480090.0
92.77381,93.11728,89.62773,90.58759,90849810.0
82.954315,85.2805,83.290016,84.11718,72707310.0
53.87111,56.25418,55.831116,55.531075,98434270.0
32.892933,32.424736,31.849447,32.86771,115863210.0
93.993385,95.00869,93.265625,93.445015,63787370.0
106.43668,107.94317,107.0016,107.53988,48823036.0
2.912618,2.5887773,2.8143408,2.0479693,57010044.0
225.75616,232.21344,225.9454,228.20364,27344336.0
222.2516,224.48209,218.91928,221.72177,24991148.0
22.363804,21.030058,19.36394,20.890474,82858850.0
10.752004,12.231827,11.404402,11.6004925,258930400.0
112.81509,108.14587,105.43839,107.70336,187432480.0
3.1307728,3.1560667,3.2004015,3.0324054,62774040.0
3.7531617,3.7763383,3.7080271,3.795404,69972910.0
4.0320387,4.081886,3.447367,3.9319072,65443204.0
4.8132524,4.4614387,6.4723134,5.9544234,104290070.0
4.500001,4.5609775,4.3855615,4.6600966,67508584.0
25.504068,23.975304,21.554989,24.126326,84956440.0
66.825905,68.59084,68.014595,67.78828,87240970.0
1.6773273,1.1035173,1.2843211,1.5234753,40857524.0
1.2896777,5.9445376,4.309342,3.997335,131576190.0
9.75652,9.8905735,9.722071,9.648058,134293620.0
1.7648956,1.2302701,1.9437506,1.5359589,50324064.0
3.2284386,4.776439,4.2284474,3.4328017,86847690.0
6.234618,5.8133636,5.9375825,6.4064517,108693290.0
2.5753586,2.678293,2.1127932,2.6464877,63159772.0
135.49336,136.72159,134.56633,135.18822,41547316.0
1.5761539,0.8541238,1.5187705,1.8339268,38942030.0
134.8681,135.20863,132.62836,132.58179,35099670.0
10.036553,8.798897,7.3427567,8.113863,243814100.0
5.194375,5.844877,5.9668183,5.3525424,89113080.0
2.4929516,2.1158216,2.2193053,2.2449641,60640560.0
46.323277,48.85973,48.316334,47.6678,136420000.0
3.0969727,3.1825254,3.26063,3.0715842,65725060.0
60.69931,62.926685,62.070206,63.03227,99342776.0
4.678281,4.475122,5.8761373,5.255567,94503416.0
7.1354,6.8893313,5.9195867,7.2047954,80997650.0
2.324571,1.4111173,1.5404227,0.6609188,49924544.0
2.4364235,2.34856,1.6213992,2.3838077,52958700.0
38.709354,36.98968,38.467823,37.661545,90718040.0
104.92796,104.99289,101.55165,101.85282,63428284.0
2.874675,2.7789552,3.1678336,3.0220122,60899010.0
2.7460415,2.9303663,2.4851973,2.3915858,56097684.0
9.876599,11.969524,9.683989,10.306992,193432800.0
27.508152,27.105722,28.229527,29.093801,119821100.0
41.652054,41.485825,41.6625,42.492638,106111780.0
107.87644,109.22142,107.522156,107.93754,52246916.0
0.6010505,0.7899148,2.1268446,1.1842209,26797816.0
5.636773,5.7916484,7.245898,6.120643,142727420.0
1.7766238,2.4089925,2.2357752,1.9784504,54189390.0
4.3304358,5.0819545,4.0209184,4.123298,68527750.0
1.5917445,1.099756,1.6261389,1.7070996,45224056.0
58.01363,60.759052,59.34081,60.19718,106462730.0
1.9520866,1.5301588,2.1556475,1.7194763,50393548.0
2.9084885,3.004295,3.0131667,2.705894,60908904.0
1.5992862,1.5902593,1.7406352,1.8816372,52706464.0
162.91747,163.68799,159.42949,162.53386,27586148.0
2.691108,3.7891061,3.4794676,3.6074176,59033188.0
20.63596,20.414515,19.066166,18.779793,216087870.0
2.0962384,2.4294202,2.3425677,2.0554423,47978372.0
73.14893,73.99358,73.459175,73.68254,81653950.0
22.370192,20.300983,18.785809,21.599651,101059830.0
142.3845,144.00566,141.42288,142.99828,26114640.0
44.914684,45.58488,44.1233,45.13391,110029656.0
97.47722,98.48817,97.54215,97.51139,59485136.0
6.117406,6.160501,6.07305,5.96536,75490180.0
56.64873,56.2185,55.57269,55.27939,161403220.0
4.7195616,4.5187945,4.9106374,4.801416,79079120.0
2.3945668,2.2574975,2.9361022,2.8738513,60121440.0
3.820083,4.2006793,3.6946394,3.501453,71047496.0
43.890575,43.32048,43.492924,43.340866,84724610.0
8.264096,11.952301,11.21928,7.5150733,69718430.0
37.41821,37.93579,37.261555,37.19937,97743770.0
3.179538,3.1981218,2.713013,3.1289783,62491220.0
90.72287,91.261086,90.121124,89.93987,63907056.0
22.180483,19.921223,19.427216,20.715023,82410850.0
7.3298254,7.03005,6.066447,6.8099513,80746100.0
3.8273385,4.2224765,3.374201,4.2132773,84788130.0
2.2666142,3.6939847,5.5522923,6.1306148,200267360.0
16.632973,15.486494,14.196369,16.474995,122868344.0
-0.6304215,-1.5746901,0.7460463,-0.038750093,9562591.0
287.85388,292.27576,285.1712,289.6429,21282116.0
75.95952,77.7201,75.55477,76.050705,84355720.0
10.328574,12.699919,11.53657,11.233086,175921090.0
75.09696,77.03153,75.33408,75.13527,76876856.0
2.9985192,3.011257,2.3156474,2.7332015,64868004.0
18.137632,17.085323,16.151236,16.900146,84804320.0
2.3001645,7.4648814,7.4338403,4.1174617,126518700.0
2.9448063,2.6013963,2.14172,2.421474,52119844.0
2.2971203,2.698366,2.6930315,3.2831588,51185724.0
270.1738,276.5108,267.68307,271.28845,14968151.0
2.1203148,2.5697916,2.2980502,2.746591,76087704.0
10.294105,9.185057,10.699858,9.811007,112921730.0
3.5623734,4.3713756,3.9589179,4.1911883,68738440.0
2.5245278,2.0635297,1.0247977,2.6089091,57767144.0
1.8119003,1.8896825,1.3834994,2.206615,35099690.0
59.063698,59.166664,58.38873,57.838757,90937660.0
2.803182,3.0497816,2.85199,2.515123,57274764.0
5.1848536,5.2342715,4.908818,5.8694987,80428370.0
46.591717,46.54444,46.50578,46.42749,99326590.0
115.2856,116.4394,115.09623,115.29164,45744896.0
3.8034775,4.9624724,3.6463969,3.5907989,63754910.0
1.1576587,1.4192979,1.2200072,1.3800446,39774844.0
0.34665218,0.5186021,1.1515753,0.7470432,31379252.0
123.92784,124.4733,122.16058,122.768036,42391084.0
36.094116,35.70831,36.322613,35.53371,88223864.0
43.636143,43.734955,42.486195,42.1275,214432110.0
68.84376,70.917145,69.10471,70.40087,95579900.0
93.899185,92.66049,91.53816,92.74831,69653240.0
18.989704,19.342005,18.555418,17.856695,80866330.0
0.9217826,0.22888726,1.3925993,1.0362545,37983556.0
3.8765557,4.0366206,5.1522355,4.033996,76037160.0
1.229705,2.2300088,1.5764887,1.631044,39406596.0
134.13916,134.05836,133.81439,134.64583,40219068.0
2.0605977,1.8744733,2.5586607,2.2196631,53216370.0
5.518052,5.7360473,5.8618073,5.963413,81027840.0
55.575794,57.160374,56.38077,57.187675,98480024.0
151.98618,151.45805,151.07991,153.02444,23364832.0
82.84145,84.1995,82.41109,83.44287,74228030.0
36.804214,34.245094,34.090958,34.708794,91353300.0
57.274017,61.1032,59.35,59.51446,96653576.0
24.887197,21.78033,23.871824,25.801418,126943500.0
1.6636726,2.1087396,1.6052287,1.2997719,53353810.0
139.51205,138.68314,137.6578,137.82138,29959828.0
3.584142,3.6302526,3.1908343,4.01835,79134260.0
166.84367,171.36714,166.67168,168.43245,29608264.0
12.771911,10.073721,10.62294,11.559694,93187480.0
7.5942736,8.358803,8.201868,10.640623,279116100.0
11.747222,12.634874,14.372116,14.770653,144255070.0
6.9173,7.3232074,6.5095105,6.929004,84932620.0
10.757871,10.303598,11.281841,11.454412,89634600.0
3.0629857,3.2699869,3.3890154,3.424974,59261084.0
36.91973,40.06314,38.900013,37.474567,180100080.0
36.44034,37.535732,38.037197,37.909092,153372160.0
1.7220145,1.2599428,2.2241518,1.7263657,46900108.0
51.978844,53.480026,52.36139,51.374657,89349010.0
3.1610157,3.666063,3.4693205,3.1912932,67925016.0
7.1500387,5.1606936,5.9325204,6.6663966,121629310.0
1.5218211,0.5745751,1.6390727,1.3796192,46788372.0
5.681134,5.6615767,5.5742345,5.6182055,93587240.0
8.528115,6.4737945,7.83462,6.341886,105768616.0
131.95935,132.28851,130.5198,131.25098,34425772.0
230.382,232.75464,228.94212,231.22896,17109960.0
8.403552,8.726158,7.7036996,8.529633,95075650.0
41.66854,42.30148,41.40158,41.304607,161875200.0
5.2789583,5.530973,6.9202027,5.4605365,98597770.0
60.27546,63.199238,61.45919,62.28269,93727210.0
13.3719015,15.204872,13.195782,13.505684,313728600.0
1.4414817,2.4166696,2.0178607,2.206266,53593656.0
10.115483,9.030743,8.879826,8.929659,157770960.0
123.43758,121.018906,120.43254,122.038734,50158750.0
44.8672,47.62491,46.462917,45.914093,107443900.0
127.75838,127.95672,125.79872,125.748055,44461110.0
128.83218,126.25021,125.6666,128.86526,40771376.0
84.89588,86.52298,85.195656,84.94586,70942040.0
6.768771,6.525062,7.031338,6.8434386,76221530.0
60.855446,64.45386,62.38924,62.507305,95121010.0
113.08176,114.06938,112.16473,113.79326,54761656.0
5.9310923,6.564277,6.910216,6.424232,74369090.0
30.008781,32.368694,31.185999,30.02885,179225380.0
5.9382105,6.346254,5.44842,5.768337,79731224.0
10.855298,11.846897,11.025297,10.491474,213929090.0
10.314948,11.352112,10.855391,10.594002,247180700.0
4.674878,5.538795,5.270558,5.273193,71234420.0
8.3683405,7.8365703,7.1137834,5.346496,69075010.0
36.523582,38.753147,37.190712,36.25733,160997090.0
2.9268944,3.541643,3.2619765,2.9830356,76284560.0
11.714826,10.656378,9.685787,11.634247,92791230.0
2.7164547,3.11293,2.9575331,3.4016032,72431816.0
15.641456,13.687141,12.770111,14.068056,113426984.0
23.293081,25.360401,25.4717,23.024387,251603820.0
2.618169,2.9886224,3.1179488,2.7652774,53307340.0
94.820656,93.7156,94.70558,96.649574,74653730.0
0.94653046,0.67287225,0.9842875,2.0020347,38013876.0
3.131839,1.5538957,3.2031348,3.556888,83749000.0
3.572553,3.368715,3.908354,3.8163447,61669304.0
222.731,224.64432,220.77974,224.1004,16386175.0
32.673943,33.662582,32.200867,31.998161,184090100.0
3.0058548,3.1845796,3.4462397,3.509584,66609040.0
33.377422,32.801453,31.59997,35.132576,121359550.0
3.6490548,2.6318204,2.545151,3.4861503,48113410.0
1.8381778,0.56598824,2.6845553,1.5796314,50777484.0
3.011491,3.2636335,2.5201933,3.160131,69065130.0
6.0956984,6.910724,5.6861176,5.9654117,151928560.0
36.89642,34.30986,36.87506,37.529278,111809010.0
19.885294,21.449854,21.259256,19.4886,267150930.0
2.4810097,1.6002367,3.8134348,2.6897235,54459300.0
6.7290354,5.3912215,6.9024167,6.294929,117001560.0
2.5853932,3.1175573,2.7073596,3.063192,67869170.0
26.163872,22.804136,21.632221,24.824387,102059350.0
137.16417,137.71965,135.54681,135.94577,33945532.0
6.256547,6.3976455,5.6778436,6.5815005,89115464.0
58.51225,58.068493,58.016415,58.04819,93027180.0
1.0499011,0.0747735,0.7774584,1.7814919,72121690.0
2.0449193,1.4794633,1.8326209,1.5714852,44694028.0
3.7092545,3.5357397,3.4677699,3.6872554,64994988.0
13.994018,11.709154,12.532709,13.575134,106461810.0
2.088422,1.8084676,1.682667,1.5669953,28396080.0
0.4605781,0.7372796,1.1566603,1.3701798,1403351.2
2.4151986,2.1089036,2.6952116,2.4405093,56187010.0
3.7029316,4.6561885,4.7023644,4.33637,69401010.0
89.934525,90.6584,90.21737,89.89416,64974136.0
47.312477,46.990932,46.88042,46.467514,95422850.0
114.43068,114.605255,113.670975,113.915886,44537950.0
0.5779258,0.7013871,0.3358748,-0.18458216,38774852.0
2.9497159,3.1890256,2.4600756,2.913879,57400864.0
1.9458228,1.5132997,2.0128787,1.8886734,48177890.0
-0.9542588,-2.5148757,-1.0182741,0.17699392,57656708.0
2.3199189,2.163984,1.5300353,2.3858714,46012504.0
1.9388629,2.1974561,1.2433283,2.7602,59372430.0
114.10784,114.84905,113.084755,113.36226,44038580.0
1.4317371,2.1697557,1.430052,2.034658,51465932.0
2.64281,1.9975545,1.6997225,1.7323605,35398116.0
2.3390267,2.2870786,2.5153086,2.459474,60008610.0
0.09849085,0.44569558,2.2603285,2.681087,71855720.0
11.275239,14.0196495,12.339752,11.823242,167451020.0
0.1873237,-0.65008765,0.6199515,0.7070518,27476740.0
7.322793,7.050035,6.874409,7.287311,96314870.0
7.033599,6.9229903,6.8696637,6.7980304,89361250.0
91.93008,93.398964,92.91039,93.87857,71333070.0
29.72972,27.778852,28.11779,29.829557,120688590.0
2.5574048,2.2174337,1.9576666,2.751449,70601110.0
11.763829,10.414043,11.742485,11.203844,115594630.0
66.55762,67.86313,67.20045,67.113525,83458480.0
0.86917794,0.41829842,1.1736472,2.1813693,31059024.0
74.43692,74.075485,72.13003,71.95405,127013816.0
1.6051284,1.6083848,2.1784174,2.137424,44637944.0
2.4185345,2.3159826,2.430155,2.8589702,49755164.0
2.1459324,2.5834863,2.74173,2.6705508,52292430.0
2.0531876,1.2936323,2.9054224,2.5430732,59882104.0
2.3756535,2.1031797,2.8598635,3.0672965,63088028.0
60.24088,61.34661,60.6102,59.216026,96546210.0
8.809257,8.507166,9.171574,8.1740055,110383096.0
45.005783,45.242397,45.686756,45.824173,102126936.0
-0.053036556,0.77845544,1.1077464,0.4796215,33287620.0
27.522114,31.04143,29.51652,28.306015,172646530.0
2.9453633,1.6553304,2.8208334,1.0453717,48214900.0
7.3687773,5.584806,7.315499,7.401382,105398550.0
2.5095036,1.8450963,1.8496573,1.5222203,27210160.0
4.6939135,4.216417,4.4399495,4.933454,68412776.0
10.245225,8.295542,8.064884,9.1657505,98355090.0
2.3222668,2.7307565,2.8106291,2.7070498,51669640.0
-1.1002015,2.4606512,1.9517157,1.0125157,45228690.0
154.4279,155.60745,152.79716,153.96172,33972180.0
220.45004,222.21028,217.81622,220.30542,21052488.0
3.5952942,4.0945907,3.0731204,3.9995723,66666310.0
1.5793391,0.5543954,1.8121073,0.42121848,37730428.0
93.579094,94.75234,94.64476,96.054276,63566580.0
2.6639225,2.4588258,2.219826,2.5535846,54197656.0
-0.65614784,4.896911,4.97004,2.9188704,94891600.0
23.297482,24.638823,24.418419,24.551542,176093820.0
13.714211,11.181637,11.461519,13.90914,112865290.0
2.4338677,1.3517015,2.0305636,1.0358235,32423520.0
4.539958,5.1019816,4.894257,4.4951835,97978940.0
2.4419663,2.5650194,2.5368922,3.0605292,52297464.0
3.859441,2.6408136,4.16771,3.986154,93737816.0
1.9326602,2.5345457,1.4151633,2.3816886,67464900.0
31.044502,34.91145,32.886253,32.150352,138283630.0
42.807537,42.350777,42.78726,42.894688,101605520.0
2.8080056,3.170286,3.4755385,3.3049579,66848910.0
0.6216556,0.6172921,1.2408106,1.9738365,31936684.0
2.4085286,2.5024698,2.3746073,2.2767901,58614150.0
8.92829,6.871246,6.45752,7.0409255,135279740.0
71.72522,73.03133,72.36573,72.27709,80972050.0
2.1699708,2.397827,1.8556082,2.10251,28127792.0
2.4700596,2.1472871,2.8421652,2.876144,63617930.0
2.0397103,1.8037412,2.6305048,2.9437747,77322350.0
347.15598,356.11127,349.54263,353.07535,8990127.0
5.4915133,4.4379897,6.058554,6.288688,114778240.0
3.8267395,4.193603,3.990845,4.0033603,70118616.0
95.33205,96.18541,93.4254,94.000145,69788660.0
3.1830094,3.1397016,2.6420386,3.1689124,52770548.0
1.5599986,1.628784,1.6071036,1.8345066,47389004.0
93.116295,94.80403,93.51911,92.99998,61753388.0
175.91478,175.47873,168.76912,170.5724,30525168.0
0.9708015,2.120674,1.6357577,1.9923836,50395264.0
34.34521,33.04415,32.63535,33.197346,103585550.0
78.77805,80.186226,79.37992,79.03888,76546800.0
16.885761,16.962027,16.31567,17.711988,155460590.0
104.09084,104.78842,103.093506,104.068184,53256900.0
2.4460747,2.337324,1.9221079,2.2693381,67827040.0
3.9339058,4.096784,3.6807654,3.3968978,66408816.0
46.300762,45.390213,44.980152,45.387283,99061710.0
9.982844,9.230766,9.115557,9.756062,109094280.0
154.74394,155.76277,153.60297,154.70518,30111684.0
8.074943,7.61219,8.630529,7.7977767,98295896.0
13.88581,11.9432125,10.824312,14.149231,118054560.0
3.1611264,2.715967,2.1541598,2.6878276,59013396.0
2.582597,2.2958677,2.5999148,2.4471927,57754140.0
93.6124,94.64186,93.00052,93.26479,63145056.0
202.64893,205.28719,201.14111,203.13145,18934000.0
3.0045044,3.4720495,3.3768103,3.1279712,63220772.0
2.7722752,2.257797,2.575928,2.8005672,66821864.0
1.0510513,1.2506769,2.0028784,2.5249724,60958388.0
42.869133,43.33232,43.903675,44.602768,113457896.0
1.8214484,1.7449625,1.3453219,2.233625,49814304.0
2.4996293,2.4647157,2.4163382,2.7757964,54661576.0
1.870143,1.6663129,2.0677779,2.5998435,44778820.0
45.70168,47.06888,46.23529,45.61742,104891240.0
10.037398,14.129206,12.432678,12.312668,171375820.0
27.930141,25.118666,25.230114,26.974676,101175384.0
6.907399,6.8057933,6.6687512,6.9139056,74362700.0
67.855995,68.70726,66.726326,67.92526,99045060.0
10.519776,10.031216,9.996571,9.812494,81574430.0
17.03401,15.908598,16.046473,15.943506,354568670.0
8.543204,8.059565,8.295851,7.947744,72003600.0
39.107708,40.65179,40.27793,39.525555,171434320.0
13.023488,14.14064,12.898571,14.621792,146726530.0
1.4581214,1.0688303,1.0394423,1.2223297,46165332.0
3.039861,3.1534727,2.5918791,2.8567672,65284836.0
3.3793519,4.171781,3.5445368,3.4399753,60668664.0
4.1077757,4.2657504,3.935177,3.2759356,54358564.0
72.81592,74.242645,73.08247,73.556404,98057640.0
15.355304,15.752546,14.4217415,16.830576,151203070.0
107.73635,108.59954,107.600624,108.17433,50320544.0
236.22768,237.91545,233.97658,236.29121,19337916.0
57.753876,59.572327,57.863556,57.88274,123963860.0
2.2276928,3.0136316,2.34429,2.8835807,65074532.0
0.5146667,1.4770811,0.7114413,0.81018215,50549776.0
2.6002152,1.6960943,1.680855,1.5958973,40736396.0
2.2082055,2.0626714,3.8466666,2.7441382,54287144.0
43.34397,43.406364,43.668125,42.65442,99616270.0
